date_week_id,shipments_units,gross_revenue,trade_spend,net_revenue_after_trade,trade_spend_pct,weighted_list_price,weighted_net_price,price_realization,gross_revenue_roll4,trade_spend_pct_roll4,price_realization_roll4
201117,479,25444,4101.69,21342.31,0.16120460619399463,7622.29761368326,5825.935448055555,0.7643279944353073,28371.75,0.10448545064451246,0.8358620227080966
201118,417,24191,3254.3,20936.7,0.13452523665826135,6684.1382118066085,5339.732201012958,0.7988662160786947,26354.5,0.10941193959829046,0.8282779881132343
201119,445,32993,1885.83,31107.17,0.05715848816415603,9442.8745761834,8758.457918210263,0.9275203061894567,26565.25,0.10698810907323304,0.844752714005164
201120,478,33005,5524.3,27480.7,0.16737767004999243,9583.927363895107,7461.519531920195,0.7785450837231386,28908.25,0.1300665002666011,0.8173149001066493
201121,456,29501,4212.51,25288.49,0.14279210874207654,7918.457399977351,5904.781851599676,0.7456985058247033,29922.5,0.12546337590362158,0.8126575279539984
201122,454,34215,3155.89,31059.11,0.09223703054215987,8973.214904958375,7834.705787375957,0.8731213807268444,32428.5,0.11489132437459622,0.8312213191160358
201123,678,54324,5709.57,48614.43,0.10510216478904351,13691.230386320345,11837.035439018759,0.8645706123567818,37761.25,0.12687724353081808,0.815483895657867
201124,786,56563,7764.42,48798.58,0.13727030037303536,15969.654009449718,12441.139017982017,0.7790487515020817,43650.75,0.11935040111157882,0.8156098126026029
201125,630,41696,6475.7300000000005,35220.27,0.15530818303914046,13520.214620596904,10824.752111329504,0.8006346359945284,46699.5,0.1224794196858448,0.8293438451450591
201126,713,50927,6469.66,44457.340000000004,0.12703791701847741,14698.150419928266,11577.194279473444,0.7876633418975411,50877.5,0.13117964130492418,0.8079793354377333
201127,550,32985,4820.95,28164.05,0.1461558284068516,11600.02334015873,8986.526739563491,0.7746990222383917,45542.75,0.14144305720937622,0.7855114379081357
201128,356,19744,3011.52,16732.48,0.15252836304700162,6461.129463808631,5159.269099496469,0.7985088564461674,36338,0.14525757287786778,0.7903764641441571
201129,409,19989,2261.2,17727.8,0.1131222172194707,6315.672084082306,5059.0813623110225,0.8010361043065661,30911.25,0.13471108142295032,0.7904768312221666
201130,481,31583,3638.91,27944.09,0.1152173637716493,8015.598507375957,6705.5206559978915,0.8365589481343744,26075.25,0.1317559431112433,0.8027007327813749
201131,445,39493,5183.68,34309.32,0.1312556655609855,11196.494612785002,9034.486896504213,0.8069031611186553,27702.25,0.12803090239977677,0.8107517675014408
201132,738,43656,3894.83,39761.17,0.08921637346527396,13215.886792173726,11400.188410672698,0.8626124443971281,33680.25,0.11220290500434486,0.8267776644891809
201133,657,53555,4696.16,48858.84,0.08768854448697601,11882.778915716306,10570.946575771804,0.8896022261081155,42071.75,0.1058444868212212,0.8489191949395684
201134,627,49229,4576,44653,0.09295334051067461,12068.089187141053,10133.160990196608,0.8396657360631561,46483.25,0.10027848100597751,0.8496958919217639
201135,707,39806,4994.55,34811.45,0.12547229060945586,11194.518196149163,9194.216071607294,0.8213141388050127,46561.5,0.0988326372680951,0.853298636343353
201136,651,44230,5446.58,38783.42,0.12314221116888989,13210.633918058471,10827.889301337866,0.8196343467315768,46705,0.10731409669399909,0.8425541119269653
201137,842,72463,11214.41,61248.59,0.15476049846128367,14768.664588262032,12289.288500699688,0.8321191416634294,51432,0.124082085187576,0.8281833408157937
201138,913,58169,5119.7,53049.3,0.08801423438601316,15013.588657786315,13092.186810136058,0.8720224796718549,53667,0.12284730865641065,0.8362725267179685
201139,786,77744,9216.57,68527.43,0.11855024181930437,16980.70694598967,14407.457554658962,0.8484604086558108,63151.5,0.12111679645887277,0.8430590941806679
201140,867,61049,5653.73,55395.27,0.0926097069567069,15905.743490389332,13141.33269487568,0.8262004666940604,67356.25,0.11348367040582702,0.8447006241712889
201141,696,52342,4732.23,47609.770000000004,0.09040980474571089,14883.785885044563,12822.960079340888,0.8615388704446211,62326,0.09739599697693382,0.8520555563665868
201142,691,47275,5031.76,42243.24,0.10643595980962454,11219.755274265335,9239.122085251709,0.8234691273920574,59602.5,0.10200142833283668,0.8399172182966373
201143,690,44273,4533.91,39739.09,0.10240801391367199,9989.816034220225,8675.13043288628,0.8683974162456571,51234.75,0.09796587135642859,0.844901470194099
201144,485,45516,4033.76,41482.24,0.08862290183671677,11976.036933655234,10049.519890679043,0.8391356795533701,47351.5,0.09696917007643105,0.8481352734089264
201145,1087,83712,10128.39,73583.61,0.12099089736238532,19439.003388351375,16711.266015209632,0.8596770977067522,55194,0.10461444323059967,0.8476698302244592
201146,883,70052,6501.17,63550.83,0.09280491634785588,16241.060514780303,13966.355635058226,0.8599411117487085,60888.25,0.1012066823651575,0.8567878263136219
201147,778,68843,6846.62,61996.38,0.09945266766410528,14810.130024444625,12861.779288311509,0.8684447244610752,67030.75,0.10046784580276581,0.8567996533674765
201148,899,59727,7353.8,52373.2,0.12312354546519999,13336.797385830208,11007.044958639824,0.8253139520837552,70583.5,0.10909300670988661,0.8533442215000727
201149,951,54631,6253.45,48377.55,0.1144670608262708,12775.24163806749,10635.50952927214,0.8325094609232748,63313.25,0.10746204757585798,0.8465523123042035
201150,973,67212,8214.25,58997.75,0.12221403915967387,16942.54599172627,14376.040669484648,0.8485171400157361,62603.25,0.11481432827881248,0.8436963193709603
201151,925,82736,9682.45,73053.55,0.11702825855733902,24243.483359872418,20089.26787556202,0.8286460974833999,66076.5,0.11920822600212092,0.8337466626265415
201152,1073,78896,8188.88,70707.12,0.1037933482052322,19794.02386945757,16872.562409587998,0.8524068941647875,70868.75,0.11437567668712897,0.8405198981467996
201153,1100,74670,9138.15,65531.85,0.1223804740859783,18358.3888740206,15050.197758870958,0.8197994857908723,75878.5,0.11635403000205585,0.837342404363699
201201,437,25982,4037.16,21944.84,0.15538295743206834,8062.00630677774,6456.664258807816,0.8008756149669207,65571,0.12464625957015446,0.8254320231014951
201202,464,37862,4276.77,33585.23,0.11295679044952724,8905.566539610027,7755.1721168677705,0.870822993952653,54352.5,0.12362839254320152,0.8359762472188084
201203,404,27807,2241.04,25565.96,0.08059265652533534,9661.03062988012,8183.132041418581,0.8470247486960014,41580.25,0.11782821962322731,0.8346307108516118
201204,430,38371,4427.9,33943.1,0.11539704464308982,9767.91562534188,8526.38149457265,0.8728967183594221,32505.5,0.11608236226250518,0.8479050189937494
201205,311,24977,1688.28,23288.72,0.06759338591504184,5996.9686459477125,5011.290481732026,0.8356372656906033,32254.25,0.09413496938324856,0.85659543167467
201206,367,23885,1817.56,22067.44,0.07609629474565627,6206.185621520848,5337.464963182957,0.860023416746435,28760,0.08491984545728082,0.8538955373731154
201207,464,23698,2298.25,21399.75,0.09698075786986243,7620.923216449778,6540.634793714736,0.8582470401482017,27732.75,0.08901687079341258,0.8567011102361656
201208,313,22052,1302.77,20749.23,0.05907718120805369,6372.094402579365,5872.114607539683,0.921536034551325,23653,0.07493690493465356,0.8688609392841413
201209,332,26924,2623.73,24300.27,0.0974494874461447,6781.07354056943,5775.921079234654,0.8517708950771281,24139.75,0.08240093031742927,0.8728943466307725
201210,436,32120,3801,28319,0.11833748443337484,9863.218382578267,7870.839229644583,0.797999083498659,26198.5,0.09296122773935893,0.8573882633188284
201211,471,35657,4621.64,31035.36,0.1296138205681914,9156.336243124239,7670.203409136141,0.83769350594741665,29188.25,0.10111949341394116,0.8522498797686322
201212,660,45225,4824,40401,0.10666666666666667,10448.036408535885,8682.375934884029,0.8310055205962588,34981.5,0.1130168647785944,0.8296172512798656
201213,466,34828,3458.46,31369.54,0.09930113701619386,12027.01450002997,9936.500202308525,0.826181776224163,36957.5,0.1134797771711067,0.8232199715666243
201214,480,33537,5510.85,28026.15,0.1643214956615082,10241.673766188751,8154.938648880262,0.7962505773033397,37311.75,0.12497577997814002,0.8227828450177945
201215,461,35675,2639.27,33035.73,0.07398093903293623,9673.648328235653,8431.736827997558,0.8716191184443642,37316.25,0.11106755959432624,0.8312642481420314
201216,560,44010,4240.2300000000005,39769.77,0.09634696659850035,11271.918582927454,9308.948617626687,0.8258530745356963,37012.5,0.10848763457728465,0.829976136626891
201217,604,41687,3871.9900000000002,37815.01,0.09288243337251421,10089.368033041126,8996.913772889611,0.8917222311076476,38727.25,0.10688295866636474,0.846361250347762
201218,464,30022,3112.4,26909.6,0.103670641529545,7897.266370935592,6790.528943234127,0.8598581615817589,37848.5,0.09172024513337394,0.8622631464173667
201219,734,52751,3881.4,48869.6,0.07357964777918902,13502.353089170432,12161.514968708043,0.9006959667246586,42117.5,0.09161992231993714,0.8695323584874404
201220,612,40504,2804.66,37699.34,0.06924402528145368,11669.566636930014,10449.14573916306,0.8954184901858516,41241,0.08484418699067547,0.8869237123999791
201221,754,49595,5777.23,43817.77,0.11648815404778706,14345.414687187178,11932.69300186409,0.8318123429726959,43218,0.0907456171594937,0.8719462403662412
201222,759,56861,5234.73,51626.27,0.09206187017463639,16062.123453251643,13041.499918616171,0.8119412079338756,49927.75,0.08784342432076654,0.8599670019542704
201223,806,48080,4756.85,43323.15,0.09893614808652247,14930.74320672255,12312.461212519582,0.8246382006607621,48760,0.0941825493975999,0.8409525604382964
201224,891,64826,6299.43,58526.57,0.097174436183013,18737.389783406674,16310.778136455652,0.8704936133046683,54840.5,0.10116515212298974,0.8347213412180005
201225,908,72328,7990.08,64337.92,0.11047008074328062,21212.859020207146,17713.56370976353,0.8350389588169033,60523.75,0.09966063379686312,0.8355279951790523
201226,809,55735,6413.22,49321.78,0.11506629586435813,18325.91469696564,15597.940581163853,0.8511411757114925,60242.25,0.10541174021929355,0.8453279871234565
201227,567,39277,3713.68,35563.32,0.09455100949665197,9784.407547986784,8448.024417158658,0.8634170618635876,58041.5,0.10431545557182592,0.855022702424163
201228,584,34373,3499.48,30873.52,0.10180897797690047,9349.507874399647,8178.266551293576,0.8747269547402484,50428.25,0.1054740910202978,0.8560810377830579
201229,451,29364,4103.86,25260.14,0.1397582073287018,9630.003848961038,7817.544849648269,0.8117904179749303,39687.25,0.11279612266665309,0.8502689025725647
201230,484,30223,2577.42,27645.579999999998,0.08528008470370248,7889.027510626595,7075.106728541458,0.896828756017294,33309.25,0.10534956987648918,0.8616907976490151
201231,835,64310,5739.48,58570.52,0.08924708443476909,13866.272796803547,12242.958371747362,0.882930730640869,39567.5,0.10402358861101846,0.8665692148433355
201232,818,57519,3675.29,53843.71,0.0638969731740816,15446.05958153501,13310.89293080688,0.8617662556940662,45354,0.09454558741031374,0.8633290400817899
201233,760,59125,5412.23,53712.77,0.09153877378435517,15875.05701614122,13598.312140940172,0.8565835150773864,52794.25,0.08249072902422708,0.8745273143574038
201234,898,67751,6233.39,61517.61,0.09200439845906334,17589.040008124746,14442.69719343277,0.8211191279775011,62176.25,0.0841718074630673,0.8555999073474557
201235,829,72055,7888.19,64166.81,0.10947456803830406,19159.158736283323,16334.638850019865,0.85257599641291,64112.5,0.08922867836395104,0.848011223790466
201236,987,65047,7454.52,57592.48,0.1146020569741879,17897.431441033652,14876.509345531276,0.8312091818619138,65994.5,0.10190494931397762,0.8403719553324278
201237,1082,70917,6820.51,64096.49,0.09617595216943751,19715.811089488805,15981.209625956391,0.8105783502093169,68942.5,0.10306424391024821,0.8288706641154104
201238,954,78141,10263.84,67877.16,0.13135025146849924,17735.011283403725,15183.579093277716,0.8561358575219167,71540,0.11290070716260718,0.8376248465015144
201239,1072,69024,6605.47,62418.53,0.09569816295781178,16998.600357983356,14579.570280183816,0.8576923966176163,70782.25,0.10945660589248411,0.838903946552691
201240,882,62026,7280.22,54745.78,0.11737368200432077,17306.41502203421,14289.917050437727,0.8257005874552337,70027,0.11014951215001734,0.8375267979510208
201241,629,52315,5484.53,46830.47,0.1048366625250884,14647.925997048018,12591.048738893161,0.8595789425363443,65376.5,0.11231468973893005,0.8497769460327778
201242,722,55184,6797.95,48386.05,0.12318697448535808,14408.446238182743,12234.555176039887,0.849123838462055,59637.25,0.11027387049314474,0.8480239412678123
201243,887,57545,4978.49,52566.51,0.08651472760448345,12305.172416883877,10955.247184489384,0.8902961139705555,56767.5,0.10797801165481266,0.8561748706060471
201244,958,62824,6629.81,56194.19,0.10552989303450912,16310.06655982227,13981.8121578809,0.8572504659375995,56967,0.10501706441235976,0.8640623402266385
201245,1251,85345,8560.65,76784.35,0.10030640342140723,21425.530208935357,18048.7258387479,0.842393427968509,65224.5,0.10388449963643948,0.8597659615846798
201246,1455,86718,10456.74,76261.26,0.12058326990936137,22820.612710493606,18583.005138908036,0.8143078967534912,73108,0.10323357349244028,0.8510619761575388
201247,1094,64701,6562.18,58138.82,0.10142316192949105,17143.92768793136,15005.956167564258,0.8752927824192733,74897,0.10696068207369219,0.8473111432697182
201248,1052,66039,6951.99,59087.01,0.10527097624131194,15392.187325635467,13176.040544417478,0.856021322094552,75700.75,0.1068959528753929,0.8470038573089564
201249,1091,74468,7447.4,67020.6,0.10000805715206532,18379.408914603537,15506.429746518952,0.8436848986040116,72981.5,0.10682136630805743,0.847326724967832
201250,907,64216,5404.8099999999995,58811.19,0.08416609567708981,14508.171134560125,12809.862514918586,0.8829412333305076,67356,0.09771707274998953,0.8644850591120862
201251,1067,81627,8736.9,72890.1,0.10703443713477158,20812.73146896517,17867.721321897807,0.8584995846672598,71587.5,0.09911989155130967,0.8602867596740827
201252,1163,86868,12860.38,74007.62,0.14804507989132937,21589.87652463754,17659.554326748304,0.8179553183917424,76794.75,0.10981341746381401,0.8507702587483804
201253,235,15492,1334.37,14157.63,0.08613284275755227,3833.2074903968255,3356.6706300793653,0.8756819552525377,62050.75,0.10634461386518576,0.8587695229105119
201301,452,48836,2771.21,46064.79,0.05674522892947825,10004.121984588466,9244.854990296648,0.9241045845441026,58205.75,0.09948939717828287,0.8690603607139107
201302,553,43873,5414.33,38458.67,0.12340915825222802,12062.288445445274,10376.16163076613,0.8602150145633578,48767.25,0.10358307745764699,0.8694892181879351
201303,506,32554,3168.31,29385.69,0.09732475271855993,10282.524461286263,8944.37810846059,0.8698620793109905,35188.75,0.09090299566445462,0.8824659084177472
201304,430,36418,2671.23,33746.77,0.07334916799384919,10595.633436489066,9090.856762895994,0.8579814333316829,40420.25,0.08770707697352885,0.8780407779375334
201305,606,52078,5405.22,46672.78,0.10379085218326357,13931.676631723602,11940.776026998792,0.8570954051437455,41230.75,0.09946848278697519,0.8612884830874442
201306,543,52507,5000.75,47506.25,0.09523968232807055,13759.882767587183,12447.289535797014,0.9046072372882334,43389.25,0.09242611380593581,0.872386538768663
201307,568,33093,2362.12,30730.88,0.07137823708941468,8998.103802543292,7798.8958173917745,0.8667265891273044,43524,0.0859394848986495,0.8716026662227416
201308,493,38493,3267.15,35225.85,0.08487647104668382,9511.931837056276,8271.559861495727,0.8695983111728841,44042.75,0.08882131066185815,0.8745068856830418
201309,511,42475,4229.93,38245.07,0.09958634490876987,11114.505691689978,8844.335423951881,0.7957470776738688,41642,0.08777018384323473,0.8591698038155727
201310,624,47596,5153.01,42442.99,0.10826561055550887,11930.125679329005,10396.983998520924,0.8714898969199869,40414.25,0.09102666590009431,0.850890468723511
201311,759,56994,7795.01,49198.99,0.13676895813594414,13381.424094802613,9936.591900673522,0.7425660998617424,46389.5,0.10737434616172668,0.8198503464071205
201312,574,41132,2775.93,38356.07,0.06748833025381698,10389.211688194306,9324.643788922329,0.8975314074616759,47049.25,0.10302731096350996,0.8268336204793185
201313,579,38619,4170.5199999999995,34448.48,0.10799140319531836,11809.40811611893,9650.600731146631,0.8171959708949601,46085.25,0.1051285755351471,0.8321958437845913
201314,555,37446,3926.18,33519.82,0.10484911606046039,10832.390117600733,9245.088714512985,0.8534671124419105,43547.75,0.10427445191138496,0.8276901476650722
201315,696,41970,6517.76,35452.24,0.15529568739575889,12598.600922808424,9668.15733254403,0.767399284395211,39791.75,0.10890613422633866,0.8338984437984394
201316,676,47436,4743.74,42692.26,0.10000295134497006,13934.367120199264,11661.859195567784,0.8369134453665102,41367.75,0.11703478949912692,0.8187439532746479
201317,575,36829,3838.71,32990.29,0.10423063346819082,11471.89391538669,10021.367015120722,0.8735582013776777,40920.25,0.11609459706734504,0.8328345108953275
201318,713,46420,4979.54,41440.46,0.10727143472641103,12015.04761392958,10196.111861506299,0.8486118564928109,43163.75,0.11670017673383269,0.8316206969080525
201319,802,49356,5261.38,44094.62,0.10660061593321987,14740.428110838324,12197.09440868326,0.827458627182951,45010.25,0.10452640886819795,0.8466355326049875
201320,864,49111,5455.4,43655.6,0.11108305674899716,12537.43583341473,10216.759684869494,0.8149002571674044,45429,0.10729643521920472,0.841132235555211
201321,752,56493,7964.26,48528.74,0.1409778202609173,12728.252124528915,11100.88772554945,0.8721454931079395,50345,0.11648323191738634,0.8407790584877765
201322,1025,81952,9517.81,72434.19,0.11613883736821554,19582.586707589522,16602.532925071217,0.8478212389906926,59228,0.11870008257783746,0.8405814041122469
201323,1217,91342,7870.82,83471.18,0.08616868472334742,22045.338209733414,19216.48935900589,0.8716804059064724,69724.5,0.11359209977536934,0.8516368487931273
201324,1428,111570,13613.49,97956.51,0.12201747781661737,28920.93149030938,24010.68142432731,0.8302181218600321,85339.25,0.11632570504227441,0.8554663149662842
201325,1109,78249,9500.34,68748.66,0.12141164743319403,22904.225165824617,18211.686812643966,0.7951234621906187,90778.25,0.1114341618353436,0.836210807236954
201326,1379,102461,9818.47,92642.53,0.09582641200066366,23605.56408812695,20125.502841555848,0.8525745356654497,95905.5,0.10635605549345563,0.8373991314056433
201327,709,51389,3392.32,47996.68,0.06601257078363074,13361.634130262239,11761.7604036322,0.8802636181298703,85917.25,0.10131702700852645,0.8395449344614928
201328,734,56504,5970.68,50533.32,0.10566827127283025,15186.995163111971,12969.166688523615,0.8539652873548489,72150.75,0.09722972537257968,0.8454817258351968
201329,765,50492,5280,45212,0.10457102115186565,12565.676153867515,10638.884765243101,0.8466623391347406,65211.5,0.09301956880224757,0.8583664450712274
201330,767,55785,5399.83,50385.17,0.0967971676974097,14288.52486865922,11800.652463423714,0.8258831875155662,53542.5,0.0932622577264341,0.8516936080337565
201331,733,50222,5865.57,44356.43,0.1167928397913265,14943.747289895104,12465.0292910459,0.8341300912840448,53250.75,0.10595732497835801,0.8401602263223001
201332,1009,55629,5742.82,49886.18,0.10323428427618687,15407.557314603719,12725.502745488417,0.8259260365318793,53032,0.1053488282291972,0.8331504136165577
201333,1247,84963,7875.2,77087.8,0.09268975907159586,22882.736157530144,19038.2211411976,0.8319905893304892,61649.75,0.10237851270912973,0.829482476165495
201334,1201,86557,12403.64,74153.36,0.14330025301246577,23361.30444059891,19573.683182986286,0.8378677326326766,69342.75,0.11400428403789374,0.8324786124447725
201335,1056,69495,6425.91,63069.09,0.09246578890567667,17039.69622315115,15030.842802840012,0.8821074393578807,74161,0.10792252131648129,0.8444729494632314
201336,1322,84182,9274.31,74907.69,0.11016975125323702,19734.937968690567,16719.204824368277,0.8471881113025669,81299.25,0.10965638806074383,0.8497884681559033
201337,1355,96221,9289.49,86931.51,0.09654327018010621,21359.042227008154,18316.456318399003,0.8575504521096058,84113.75,0.11061976583787142,0.8561784338506825
201338,1512,104677,9593.08,95083.92,0.09164458285965399,25267.57682926148,21418.78945866553,0.8476788100179513,88643.75,0.09770584829966847,0.8586312031970011
201339,1350,73548,10261.59,63286.409999999996,0.139522352749225,20155.622646238968,16498.032369360742,0.8185325087160862,89657,0.10946998926055555,0.8427374705365526
201340,894,86541,8008.34,78532.66,0.09253810332674686,17626.296780435307,15348.955198982627,0.8707986362750646,90246.75,0.10506207727893302,0.848640101779677
201341,724,53822,5420.41,48401.59,0.10070993274125822,17707.837506167034,14190.826181679915,0.8013867405739259,79647,0.10610374291922102,0.834599173895757
201342,1028,70064,7646.01,62417.99,0.1091289392555378,17703.14941709048,15163.718249525331,0.8565548362195032,70993.75,0.11047483201819197,0.836818180446145
201343,774,54781,6803.53,47977.47,0.12419506763293842,14661.335265399159,12573.240129053986,0.857578106049243,66302,0.10664301073912033,0.8465795797794342
201344,1068,70341,6227.33,64113.67,0.08853058671329665,18467.281567025362,15656.836991116767,0.8478149279465775,62252,0.10564113158575777,0.8408336526973124
201345,1262,78119,8857.06,69261.94,0.11337907551299939,18228.89099818263,15439.347683270747,0.8469713097088577,68326.25,0.10880841727869306,0.8522297949810453
201346,1371,86862,10544.23,76317.77,0.12139059657848081,20254.40103043611,17026.925026338562,0.840653100565766,72525.75,0.11187383160942882,0.848254361067611
201347,1301,77869,6807.51,71061.49,0.08742259435718965,18872.762042068953,16514.97031488889,0.8750690692796133,78297.75,0.10268071329049162,0.8526271018752036
201348,1271,107018,11260.85,95757.15,0.10522388757031528,21299.34029725638,18624.148465927185,0.8744002493037873,87467,0.10685403850474628,0.859273432214506
201349,1391,89168,7967.3,81200.7,0.0893515610981518,19749.197146104954,16418.11937381028,0.8313309777784235,90229.25,0.10084715990103438,0.8553633492318975
201350,1312,79641,7787.09,71853.91,0.09777740108737962,17968.630010576464,15154.145549964032,0.8433667753770986,88424,0.0949438610282591,0.8560417679347307
201351,1368,112658,10887.91,101770.09,0.09664568872161763,26226.803433551067,21248.548001659903,0.8101844380500198,97121.25,0.09724963461936609,0.8398206101273323
201352,1216,95113,11320.8,83792.2,0.11902473899466949,23769.03341494557,18927.503287322044,0.7963093389999085,94145,0.10069984747545463,0.8202978825513626
201353,407,28896,2744.89,26151.11,0.09499204042081949,7189.764330064935,6178.079590021645,0.8592881917126548,79077,0.10210996730612157,0.8272871860349205
201401,427,23813,3166.1,20646.9,0.1329567883089069,6869.939194665011,5443.817109241035,0.7924112506655867,65120,0.11090481411150338,0.8145483048570424
201402,571,49255,6100.53,43154.47,0.12385605522282002,13540.966477985348,11423.474662625153,0.8436232879829683,49269.25,0.11770740573680397,0.8229080173402796
201403,755,64184,4942.29,59241.71,0.07700190078524242,14220.633486440634,12198.668333435073,0.8578146919450877,41537,0.1072016961844472,0.8382843555765744
201404,706,56662,5496.77,51165.23,0.09700981257280011,17531.144662204646,15294.524169035336,0.8724201678632408,48478.5,0.10770613922244236,0.8415673496142209
201405,686,48220,5975.4,42244.6,0.1239195354624637,13676.902948717125,10801.986492695785,0.7897977000494105,54580.25,0.10544682601083157,0.8409139619601769
201406,552,39445,5567.2,33877.8,0.1411382938268475,9993.460773804005,8126.548613491117,0.8131866224755042,52127.75,0.10976738566183844,0.8333047955833108
201407,706,59337,7039.46,52297.54,0.11863525287763116,17053.097191706227,14061.246541085804,0.8245567584007256,50916,0.12017572368493562,0.8249903121972202
201408,621,45246,6434.08,38811.92,0.14220218361844142,14165.504325222482,11653.59356178325,0.8226741028226836,48062,0.13147381644634595,0.812553795937081
201409,623,42867,3469.72,39397.28,0.0809415167844729,13011.41586200312,11257.149922227209,0.8651748619534293,46723.75,0.12072931177684824,0.8313980864130857
201410,797,39201,5249.03,33951.97,0.13390041070380856,11296.745287696258,9480.44472208001,0.8392191273362201,46662.75,0.1189198409960885,0.8379062126282646
201411,843,57236,7223.35,50012.65,0.12620291424977287,16763.597352587854,13489.40912425452,0.8046846294701843,46137.5,0.12081175633912394,0.8329381803956293
201412,1068,71951,6438.57,65512.43,0.08948548317605036,17083.088629618465,15025.766827787327,0.8795696816637609,52813.75,0.10763258122852618,0.8471620751058986
201413,780,77647,5781.9800000000005,71865.02,0.07446495035223512,13794.171574361639,12182.30668373726,0.8831488442828818,61508.75,0.10601343962046672,0.8516555706882618
201414,835,54962,7057.21,47904.79,0.12840162293948545,16572.670497789888,13917.430304081903,0.8397819956619493,65449,0.10463874267938596,0.8517962877696941
201415,764,58400,4692.48,53707.52,0.08035068493150684,16996.55849324432,14707.970543495296,0.865349920652544,65740,0.09317568534981945,0.866962610565284
201416,908,63354,6929.8,56424.2,0.1093822015973735,17496.627895389756,14366.06597202291,0.8210762701199282,63590.75,0.09814986495515021,0.8523392576793258
201417,852,51881,4814.65,47066.35,0.09280179641872746,14119.201915903051,12062.632674209608,0.8543423874845898,57149.25,0.10273407647177332,0.8451376434797528
201418,796,51478,6848.35,44629.65,0.13303450017483198,14132.156566489259,11367.536239319219,0.8043737829988652,56278.25,0.10389229578060995,0.8362855903139819
201419,1153,73753,9242.6,64510.4,0.125318292137269,21835.302496938693,17964.281339022098,0.8227173102612473,60116.5,0.11513419758205047,0.8256274377161577
201420,864,61961,5878.74,56082.26,0.0948780684624199,16469.053088347442,14019.890590410694,0.8512869874911245,59768.25,0.11150816429831209,0.8331801170589567
201421,969,62729,6174.32,56554.68,0.09842847805640134,16800.21242112142,13531.149380138779,0.8054153745774822,62480.25,0.11291483470773056,0.8209483638321798
201422,944,66828,5755.41,61072.59,0.08612273298617346,19005.19868287649,16734.474604085222,0.8805208976406457,66317.75,0.10118689291056593,0.8399851424926249
201423,1233,82964,7429.6,75534.4,0.08955209488452823,22067.800405608472,18715.30091164642,0.848081846294476,68620.5,0.09224534359738074,0.8463262765009321
201424,1451,89902,9768.11,80133.89,0.10865286645458389,26697.261762048784,22028.745403849483,0.8251312662770613,75605.75,0.09568904309542173,0.8397873461974164
201425,1439,102326,11915.9,90410.1,0.11645036452123604,24542.113153879145,20260.834958211657,0.8255538074971842,85505,0.1001945147116304,0.8448219544273418
201426,1545,104804,10250.63,94553.37,0.0978076218464944,22966.224092174503,19729.739910734104,0.8590763475767357,94999,0.10311573692671064,0.8394608169113642
